지점,지점명,일시,기온(°C)
108,서울,2022-06-26 04:46,25
108,서울,2022-06-26 04:47,25
108,서울,2022-06-26 04:48,25
108,서울,2022-06-26 04:49,25.1
108,서울,2022-06-26 04:50,25
108,서울,2022-06-26 04:51,25
108,서울,2022-06-26 04:52,25.1
108,서울,2022-06-26 04:53,25.1
108,서울,2022-06-26 04:54,25.1
108,서울,2022-06-26 04:55,25.1
108,서울,2022-06-26 04:56,25.1
108,서울,2022-06-26 04:57,25.1
108,서울,2022-06-26 04:58,25.1
108,서울,2022-06-26 04:59,25.1
108,서울,2022-06-26 05:00,25.1
108,서울,2022-06-26 05:01,25.1
108,서울,2022-06-26 05:02,25.1
108,서울,2022-06-26 05:03,25.1
108,서울,2022-06-26 05:04,25.1
108,서울,2022-06-26 05:05,25.1
108,서울,2022-06-26 05:06,25.1
108,서울,2022-06-26 05:07,25.1
108,서울,2022-06-26 05:08,25.1
108,서울,2022-06-26 05:09,25.1
108,서울,2022-06-26 05:10,25.1
108,서울,2022-06-26 05:11,25.1
108,서울,2022-06-26 05:12,25.1
108,서울,2022-06-26 05:13,25.1
108,서울,2022-06-26 05:14,25.1
108,서울,2022-06-26 05:15,25.1
108,서울,2022-06-26 05:16,25.1
108,서울,2022-06-26 05:17,25.1
108,서울,2022-06-26 05:18,25.1
108,서울,2022-06-26 05:19,25.1
108,서울,2022-06-26 05:20,25.1
108,서울,2022-06-26 05:21,25.1
108,서울,2022-06-26 05:22,25.1
108,서울,2022-06-26 05:23,25.1
108,서울,2022-06-26 05:24,25.1
108,서울,2022-06-26 05:25,25.1
108,서울,2022-06-26 05:26,25.1
108,서울,2022-06-26 05:27,25.1
108,서울,2022-06-26 05:28,25.1
108,서울,2022-06-26 05:29,25.1
108,서울,2022-06-26 05:30,25.1
108,서울,2022-06-26 05:31,25.1
108,서울,2022-06-26 05:32,25.1
108,서울,2022-06-26 05:33,25.1
108,서울,2022-06-26 05:34,25.1
108,서울,2022-06-26 05:35,25.1
108,서울,2022-06-26 05:36,25.1
108,서울,2022-06-26 05:37,25.1
108,서울,2022-06-26 05:38,25.1
108,서울,2022-06-26 05:39,25.1
108,서울,2022-06-26 05:40,25.1
108,서울,2022-06-26 05:41,25.1
108,서울,2022-06-26 05:42,25.1
108,서울,2022-06-26 05:43,25.1
108,서울,2022-06-26 05:44,25.1
108,서울,2022-06-26 05:45,25.1
108,서울,2022-06-26 05:46,25.1
108,서울,2022-06-26 05:47,25.1
108,서울,2022-06-26 05:48,25.1
108,서울,2022-06-26 05:49,25.1
108,서울,2022-06-26 05:50,25.1
108,서울,2022-06-26 05:51,25.1
108,서울,2022-06-26 05:52,25.1
108,서울,2022-06-26 05:53,25.1
108,서울,2022-06-26 05:54,25.1
108,서울,2022-06-26 05:55,25.1
108,서울,2022-06-26 05:56,25.1
108,서울,2022-06-26 05:57,25.1
108,서울,2022-06-26 05:58,25.1
108,서울,2022-06-26 05:59,25.1
108,서울,2022-06-26 06:00,25.1
108,서울,2022-06-26 06:01,25.1
108,서울,2022-06-26 06:02,25.1
108,서울,2022-06-26 06:03,25.1
108,서울,2022-06-26 06:04,25.1
108,서울,2022-06-26 06:05,25.1
108,서울,2022-06-26 06:06,25.2
108,서울,2022-06-26 06:07,25.1
108,서울,2022-06-26 06:08,25.1
108,서울,2022-06-26 06:09,25.2
108,서울,2022-06-26 06:10,25.1
108,서울,2022-06-26 06:11,25.1
108,서울,2022-06-26 06:12,25.1
108,서울,2022-06-26 06:13,25.2
108,서울,2022-06-26 06:14,25.1
108,서울,2022-06-26 06:15,25.2
108,서울,2022-06-26 06:16,25.2
108,서울,2022-06-26 06:17,25.2
108,서울,2022-06-26 06:18,25.2
108,서울,2022-06-26 06:19,25.2
108,서울,2022-06-26 06:20,25.1
108,서울,2022-06-26 06:21,25.2
108,서울,2022-06-26 06:22,25.2
108,서울,2022-06-26 06:23,25.2
108,서울,2022-06-26 06:24,25.2
108,서울,2022-06-26 06:25,25.2
108,서울,2022-06-26 06:26,25.2
108,서울,2022-06-26 06:27,25.2
108,서울,2022-06-26 06:28,25.2
108,서울,2022-06-26 06:29,25.2
108,서울,2022-06-26 06:30,25.2
108,서울,2022-06-26 06:31,25.2
108,서울,2022-06-26 06:32,25.2
108,서울,2022-06-26 06:33,25.2
108,서울,2022-06-26 06:34,25.2
108,서울,2022-06-26 06:35,25.2
108,서울,2022-06-26 06:36,25.2
108,서울,2022-06-26 06:37,25.2
108,서울,2022-06-26 06:38,25.2
108,서울,2022-06-26 06:39,25.2
108,서울,2022-06-26 06:40,25.2
108,서울,2022-06-26 06:41,25.2
108,서울,2022-06-26 06:42,25.2
108,서울,2022-06-26 06:43,25.2
108,서울,2022-06-26 06:44,25.2
108,서울,2022-06-26 06:45,25.2
108,서울,2022-06-26 06:46,25.2
108,서울,2022-06-26 06:47,25.2
108,서울,2022-06-26 06:48,25.2
108,서울,2022-06-26 06:49,25.2
108,서울,2022-06-26 06:50,25.2
108,서울,2022-06-26 06:51,25.2
108,서울,2022-06-26 06:52,25.2
108,서울,2022-06-26 06:53,25.2
108,서울,2022-06-26 06:54,25.2
108,서울,2022-06-26 06:55,25.2
108,서울,2022-06-26 06:56,25.2
108,서울,2022-06-26 06:57,25.2
108,서울,2022-06-26 06:58,25.2
108,서울,2022-06-26 06:59,25.2
108,서울,2022-06-26 07:00,25.2
108,서울,2022-06-26 07:01,25.2
108,서울,2022-06-26 07:02,25.2
108,서울,2022-06-26 07:03,25.2
108,서울,2022-06-26 07:04,25.2
108,서울,2022-06-26 07:05,25.2
108,서울,2022-06-26 07:06,25.2
108,서울,2022-06-26 07:07,25.2
108,서울,2022-06-26 07:08,25.2
108,서울,2022-06-26 07:09,25.2
108,서울,2022-06-26 07:10,25.2
108,서울,2022-06-26 07:11,25.2
108,서울,2022-06-26 07:12,25.2
108,서울,2022-06-26 07:13,25.2
108,서울,2022-06-26 07:14,25.2
108,서울,2022-06-26 07:15,25.2
108,서울,2022-06-26 07:16,25.2
108,서울,2022-06-26 07:17,25.2
108,서울,2022-06-26 07:18,25.2
108,서울,2022-06-26 07:19,25.2
108,서울,2022-06-26 07:20,25.2
108,서울,2022-06-26 07:21,25.2
108,서울,2022-06-26 07:22,25.2
108,서울,2022-06-26 07:23,25.2
108,서울,2022-06-26 07:24,25.3
108,서울,2022-06-26 07:25,25.3
108,서울,2022-06-26 07:26,25.3
108,서울,2022-06-26 07:27,25.3
108,서울,2022-06-26 07:28,25.3
108,서울,2022-06-26 07:29,25.3
108,서울,2022-06-26 07:30,25.3
108,서울,2022-06-26 07:31,25.3
108,서울,2022-06-26 07:32,25.3
108,서울,2022-06-26 07:33,25.3
108,서울,2022-06-26 07:34,25.3
108,서울,2022-06-26 07:35,25.3
108,서울,2022-06-26 07:36,25.3
108,서울,2022-06-26 07:37,25.3
108,서울,2022-06-26 07:38,25.3
108,서울,2022-06-26 07:39,25.3
108,서울,2022-06-26 07:40,25.3
108,서울,2022-06-26 07:41,25.3
108,서울,2022-06-26 07:42,25.3
108,서울,2022-06-26 07:43,25.3
108,서울,2022-06-26 07:44,25.3
108,서울,2022-06-26 07:45,25.3
108,서울,2022-06-26 07:46,25.3
108,서울,2022-06-26 07:47,25.3
108,서울,2022-06-26 07:48,25.3
108,서울,2022-06-26 07:49,25.3
108,서울,2022-06-26 07:50,25.3
108,서울,2022-06-26 07:51,25.3
108,서울,2022-06-26 07:52,25.3
108,서울,2022-06-26 07:53,25.3
108,서울,2022-06-26 07:54,25.3
108,서울,2022-06-26 07:55,25.3
108,서울,2022-06-26 07:56,25.3
108,서울,2022-06-26 07:57,25.3
108,서울,2022-06-26 07:58,25.3
108,서울,2022-06-26 07:59,25.3
108,서울,2022-06-26 08:00,25.3
108,서울,2022-06-26 08:01,25.3
108,서울,2022-06-26 08:02,25.3
108,서울,2022-06-26 08:03,25.3
108,서울,2022-06-26 08:04,25.3
108,서울,2022-06-26 08:05,25.3
108,서울,2022-06-26 08:06,25.3
108,서울,2022-06-26 08:07,25.3
108,서울,2022-06-26 08:08,25.3
108,서울,2022-06-26 08:09,25.3
108,서울,2022-06-26 08:10,25.3
108,서울,2022-06-26 08:11,25.3
108,서울,2022-06-26 08:12,25.3
108,서울,2022-06-26 08:13,25.3
108,서울,2022-06-26 08:14,25.3
108,서울,2022-06-26 08:15,25.3
108,서울,2022-06-26 08:16,25.3
108,서울,2022-06-26 08:17,25.3
108,서울,2022-06-26 08:18,25.3
108,서울,2022-06-26 08:19,25.3
108,서울,2022-06-26 08:20,25.3
108,서울,2022-06-26 08:21,25.3
108,서울,2022-06-26 08:22,25.3
108,서울,2022-06-26 08:23,25.3
108,서울,2022-06-26 08:24,25.3
108,서울,2022-06-26 08:25,25.3
108,서울,2022-06-26 08:26,25.3
108,서울,2022-06-26 08:27,25.3
108,서울,2022-06-26 08:28,25.3
108,서울,2022-06-26 08:29,25.3
108,서울,2022-06-26 08:30,25.3
108,서울,2022-06-26 08:31,25.3
108,서울,2022-06-26 08:32,25.3
108,서울,2022-06-26 08:33,25.3
108,서울,2022-06-26 08:34,25.3
108,서울,2022-06-26 08:35,25.4
108,서울,2022-06-26 08:36,25.3
108,서울,2022-06-26 08:37,25.3
108,서울,2022-06-26 08:38,25.3
108,서울,2022-06-26 08:39,25.3
108,서울,2022-06-26 08:40,25.3
108,서울,2022-06-26 08:41,25.3
108,서울,2022-06-26 08:42,25.3
108,서울,2022-06-26 08:43,25.3
108,서울,2022-06-26 08:44,25.4
108,서울,2022-06-26 08:45,25.4
108,서울,2022-06-26 08:46,25.4
108,서울,2022-06-26 08:47,25.4
108,서울,2022-06-26 08:48,25.4
108,서울,2022-06-26 08:49,25.4
108,서울,2022-06-26 08:50,25.4
108,서울,2022-06-26 08:51,25.4
108,서울,2022-06-26 08:52,25.4
108,서울,2022-06-26 08:53,25.4
108,서울,2022-06-26 08:54,25.4
108,서울,2022-06-26 08:55,25.4
108,서울,2022-06-26 08:56,25.4
108,서울,2022-06-26 08:57,25.4
108,서울,2022-06-26 08:58,25.3
108,서울,2022-06-26 08:59,25.4
108,서울,2022-06-26 09:00,25.4
108,서울,2022-06-26 09:01,25.4
108,서울,2022-06-26 09:02,25.4
108,서울,2022-06-26 09:03,25.4
108,서울,2022-06-26 09:04,25.3
108,서울,2022-06-26 09:05,25.4
108,서울,2022-06-26 09:06,25.4
108,서울,2022-06-26 09:07,25.3
108,서울,2022-06-26 09:08,25.4
108,서울,2022-06-26 09:09,25.3
108,서울,2022-06-26 09:10,25.3
108,서울,2022-06-26 09:11,25.3
108,서울,2022-06-26 09:12,25.3
108,서울,2022-06-26 09:13,25.3
108,서울,2022-06-26 09:14,25.3
108,서울,2022-06-26 09:15,25.3
108,서울,2022-06-26 09:16,25.3
108,서울,2022-06-26 09:17,25.3
108,서울,2022-06-26 09:18,25.3
108,서울,2022-06-26 09:19,25.3
108,서울,2022-06-26 09:20,25.3
108,서울,2022-06-26 09:21,25.4
108,서울,2022-06-26 09:22,25.4
108,서울,2022-06-26 09:23,25.3
108,서울,2022-06-26 09:24,25.3
108,서울,2022-06-26 09:25,25.4
108,서울,2022-06-26 09:26,25.3
108,서울,2022-06-26 09:27,25.3
108,서울,2022-06-26 09:28,25.4
108,서울,2022-06-26 09:29,25.4
108,서울,2022-06-26 09:30,25.3
108,서울,2022-06-26 09:31,25.3
108,서울,2022-06-26 09:32,25.3
108,서울,2022-06-26 09:33,25.3
108,서울,2022-06-26 09:34,25.3
108,서울,2022-06-26 09:35,25.4
108,서울,2022-06-26 09:36,25.4
108,서울,2022-06-26 09:37,25.4
108,서울,2022-06-26 09:38,25.4
108,서울,2022-06-26 09:39,25.4
108,서울,2022-06-26 09:40,25.3
108,서울,2022-06-26 09:41,25.4
108,서울,2022-06-26 09:42,25.4
108,서울,2022-06-26 09:43,25.4
108,서울,2022-06-26 09:44,25.4
108,서울,2022-06-26 09:45,25.4
108,서울,2022-06-26 09:46,25.3
108,서울,2022-06-26 09:47,25.4
108,서울,2022-06-26 09:48,25.4
108,서울,2022-06-26 09:49,25.4
108,서울,2022-06-26 09:50,25.4
108,서울,2022-06-26 09:51,25.4
108,서울,2022-06-26 09:52,25.4
108,서울,2022-06-26 09:53,25.4
108,서울,2022-06-26 09:54,25.4
108,서울,2022-06-26 09:55,25.4
108,서울,2022-06-26 09:56,25.4
108,서울,2022-06-26 09:57,25.4
108,서울,2022-06-26 09:58,25.4
108,서울,2022-06-26 09:59,25.4
108,서울,2022-06-26 10:00,25.4
108,서울,2022-06-26 10:01,25.4
108,서울,2022-06-26 10:02,25.4
108,서울,2022-06-26 10:03,25.4
108,서울,2022-06-26 10:04,25.4
108,서울,2022-06-26 10:05,25.4
108,서울,2022-06-26 10:06,25.5
108,서울,2022-06-26 10:07,25.5
108,서울,2022-06-26 10:08,25.5
108,서울,2022-06-26 10:09,25.5
108,서울,2022-06-26 10:10,25.5
108,서울,2022-06-26 10:11,25.5
108,서울,2022-06-26 10:12,25.5
108,서울,2022-06-26 10:13,25.5
108,서울,2022-06-26 10:14,25.5
108,서울,2022-06-26 10:15,25.5
108,서울,2022-06-26 10:16,25.5
108,서울,2022-06-26 10:17,25.5
108,서울,2022-06-26 10:18,25.5
108,서울,2022-06-26 10:19,25.5
108,서울,2022-06-26 10:20,25.5
108,서울,2022-06-26 10:21,25.5
108,서울,2022-06-26 10:22,25.6
108,서울,2022-06-26 10:23,25.6
108,서울,2022-06-26 10:24,25.6
108,서울,2022-06-26 10:25,25.6
108,서울,2022-06-26 10:26,25.6
108,서울,2022-06-26 10:27,25.6
108,서울,2022-06-26 10:28,25.6
108,서울,2022-06-26 10:29,25.6
108,서울,2022-06-26 10:30,25.6
108,서울,2022-06-26 10:31,25.6
108,서울,2022-06-26 10:32,25.6
108,서울,2022-06-26 10:33,25.6
108,서울,2022-06-26 10:34,25.6
108,서울,2022-06-26 10:35,25.7
108,서울,2022-06-26 10:36,25.7
108,서울,2022-06-26 10:37,25.7
108,서울,2022-06-26 10:38,25.7
108,서울,2022-06-26 10:39,25.7
108,서울,2022-06-26 10:40,25.8
108,서울,2022-06-26 10:41,25.8
108,서울,2022-06-26 10:42,25.8
108,서울,2022-06-26 10:43,25.8
108,서울,2022-06-26 10:44,25.8
108,서울,2022-06-26 10:45,25.9
108,서울,2022-06-26 10:46,25.9
108,서울,2022-06-26 10:47,25.9
108,서울,2022-06-26 10:48,25.9
108,서울,2022-06-26 10:49,25.9
108,서울,2022-06-26 10:50,26
108,서울,2022-06-26 10:51,26
108,서울,2022-06-26 10:52,26
108,서울,2022-06-26 10:53,26
108,서울,2022-06-26 10:54,26
108,서울,2022-06-26 10:55,26
108,서울,2022-06-26 10:56,26
108,서울,2022-06-26 10:57,26.1
108,서울,2022-06-26 10:58,26.1
108,서울,2022-06-26 10:59,26.1
108,서울,2022-06-26 11:00,26.1
108,서울,2022-06-26 11:01,26.1
108,서울,2022-06-26 11:02,26.1
108,서울,2022-06-26 11:03,26.1
108,서울,2022-06-26 11:04,26.1
108,서울,2022-06-26 11:05,26.1
108,서울,2022-06-26 11:06,26.1
108,서울,2022-06-26 11:07,26.2
108,서울,2022-06-26 11:08,26.2
108,서울,2022-06-26 11:09,26.2
108,서울,2022-06-26 11:10,26.2
108,서울,2022-06-26 11:11,26.2
108,서울,2022-06-26 11:12,26.2
108,서울,2022-06-26 11:13,26.2
108,서울,2022-06-26 11:14,26.2
108,서울,2022-06-26 11:15,26.3
108,서울,2022-06-26 11:16,26.3
108,서울,2022-06-26 11:17,26.3
108,서울,2022-06-26 11:18,26.3
108,서울,2022-06-26 11:19,26.3
108,서울,2022-06-26 11:20,26.4
108,서울,2022-06-26 11:21,26.4
108,서울,2022-06-26 11:22,26.4
108,서울,2022-06-26 11:23,26.4
108,서울,2022-06-26 11:24,26.4
108,서울,2022-06-26 11:25,26.4
108,서울,2022-06-26 11:26,26.4
108,서울,2022-06-26 11:27,26.4
108,서울,2022-06-26 11:28,26.4
108,서울,2022-06-26 11:29,26.4
108,서울,2022-06-26 11:30,26.4
108,서울,2022-06-26 11:31,26.4
108,서울,2022-06-26 11:32,26.4
108,서울,2022-06-26 11:33,26.4
108,서울,2022-06-26 11:34,26.4
108,서울,2022-06-26 11:35,26.4
108,서울,2022-06-26 11:36,26.4
108,서울,2022-06-26 11:37,26.4
108,서울,2022-06-26 11:38,26.5
108,서울,2022-06-26 11:39,26.5
108,서울,2022-06-26 11:40,26.5
108,서울,2022-06-26 11:41,26.5
108,서울,2022-06-26 11:42,26.5
108,서울,2022-06-26 11:43,26.5
108,서울,2022-06-26 11:44,26.5
108,서울,2022-06-26 11:45,26.5
108,서울,2022-06-26 11:46,26.6
