지점,지점명,일시,기온(°C)
108,서울,2022-06-22 02:31,22.8
108,서울,2022-06-22 02:32,22.8
108,서울,2022-06-22 02:33,22.8
108,서울,2022-06-22 02:34,22.7
108,서울,2022-06-22 02:35,22.7
108,서울,2022-06-22 02:36,22.7
108,서울,2022-06-22 02:37,22.7
108,서울,2022-06-22 02:38,22.7
108,서울,2022-06-22 02:39,22.7
108,서울,2022-06-22 02:40,22.7
108,서울,2022-06-22 02:41,22.7
108,서울,2022-06-22 02:42,22.7
108,서울,2022-06-22 02:43,22.6
108,서울,2022-06-22 02:44,22.6
108,서울,2022-06-22 02:45,22.6
108,서울,2022-06-22 02:46,22.6
108,서울,2022-06-22 02:47,22.6
108,서울,2022-06-22 02:48,22.6
108,서울,2022-06-22 02:49,22.6
108,서울,2022-06-22 02:50,22.6
108,서울,2022-06-22 02:51,22.6
108,서울,2022-06-22 02:52,22.5
108,서울,2022-06-22 02:53,22.5
108,서울,2022-06-22 02:54,22.5
108,서울,2022-06-22 02:55,22.5
108,서울,2022-06-22 02:56,22.5
108,서울,2022-06-22 02:57,22.5
108,서울,2022-06-22 02:58,22.4
108,서울,2022-06-22 02:59,22.4
108,서울,2022-06-22 03:00,22.4
108,서울,2022-06-22 03:01,22.4
108,서울,2022-06-22 03:02,22.4
108,서울,2022-06-22 03:04,22.4
108,서울,2022-06-22 03:05,22.4
108,서울,2022-06-22 03:06,22.4
108,서울,2022-06-22 03:07,22.4
108,서울,2022-06-22 03:08,22.4
108,서울,2022-06-22 03:09,22.3
108,서울,2022-06-22 03:10,22.3
108,서울,2022-06-22 03:11,22.3
108,서울,2022-06-22 03:12,22.3
108,서울,2022-06-22 03:13,22.3
108,서울,2022-06-22 03:14,22.3
108,서울,2022-06-22 03:15,22.3
108,서울,2022-06-22 03:16,22.2
108,서울,2022-06-22 03:17,22.3
108,서울,2022-06-22 03:18,22.2
108,서울,2022-06-22 03:19,22.2
108,서울,2022-06-22 03:20,22.2
108,서울,2022-06-22 03:21,22.2
108,서울,2022-06-22 03:22,22.2
108,서울,2022-06-22 03:23,22.2
108,서울,2022-06-22 03:24,22.2
108,서울,2022-06-22 03:25,22.2
108,서울,2022-06-22 03:26,22.2
108,서울,2022-06-22 03:27,22.2
108,서울,2022-06-22 03:28,22.1
108,서울,2022-06-22 03:29,22.1
108,서울,2022-06-22 03:30,22.1
108,서울,2022-06-22 03:31,22.1
108,서울,2022-06-22 03:32,22.1
108,서울,2022-06-22 03:33,22.1
108,서울,2022-06-22 03:34,22
108,서울,2022-06-22 03:35,22
108,서울,2022-06-22 03:36,22
108,서울,2022-06-22 03:37,22
108,서울,2022-06-22 03:38,22
108,서울,2022-06-22 03:39,22
108,서울,2022-06-22 03:40,22
108,서울,2022-06-22 03:41,22
108,서울,2022-06-22 03:42,22
108,서울,2022-06-22 03:43,22
108,서울,2022-06-22 03:44,21.9
108,서울,2022-06-22 03:45,21.9
108,서울,2022-06-22 03:46,21.9
108,서울,2022-06-22 03:47,21.9
108,서울,2022-06-22 03:48,21.9
108,서울,2022-06-22 03:49,21.9
108,서울,2022-06-22 03:50,21.9
108,서울,2022-06-22 03:51,21.9
108,서울,2022-06-22 03:52,21.9
108,서울,2022-06-22 03:53,21.9
108,서울,2022-06-22 03:54,21.9
108,서울,2022-06-22 03:55,21.9
108,서울,2022-06-22 03:56,21.9
108,서울,2022-06-22 03:57,21.9
108,서울,2022-06-22 03:58,21.9
108,서울,2022-06-22 03:59,21.9
108,서울,2022-06-22 04:00,21.9
108,서울,2022-06-22 04:01,21.9
108,서울,2022-06-22 04:02,21.9
108,서울,2022-06-22 04:03,21.9
108,서울,2022-06-22 04:04,22
108,서울,2022-06-22 04:05,21.9
108,서울,2022-06-22 04:06,21.9
108,서울,2022-06-22 04:07,21.9
108,서울,2022-06-22 04:08,21.9
108,서울,2022-06-22 04:09,21.9
108,서울,2022-06-22 04:10,21.9
108,서울,2022-06-22 04:11,21.9
108,서울,2022-06-22 04:12,21.9
108,서울,2022-06-22 04:13,21.9
108,서울,2022-06-22 04:14,21.9
108,서울,2022-06-22 04:15,21.9
108,서울,2022-06-22 04:16,21.9
108,서울,2022-06-22 04:17,21.9
108,서울,2022-06-22 04:18,21.9
108,서울,2022-06-22 04:19,21.9
108,서울,2022-06-22 04:20,21.9
108,서울,2022-06-22 04:21,21.9
108,서울,2022-06-22 04:22,21.9
108,서울,2022-06-22 04:23,21.9
108,서울,2022-06-22 04:24,21.9
108,서울,2022-06-22 04:25,21.9
108,서울,2022-06-22 04:26,21.9
108,서울,2022-06-22 04:27,21.9
108,서울,2022-06-22 04:28,21.9
108,서울,2022-06-22 04:29,21.9
108,서울,2022-06-22 04:30,21.9
108,서울,2022-06-22 04:31,21.9
108,서울,2022-06-22 04:32,21.9
108,서울,2022-06-22 04:33,21.9
108,서울,2022-06-22 04:34,21.9
108,서울,2022-06-22 04:35,21.9
108,서울,2022-06-22 04:36,21.9
108,서울,2022-06-22 04:37,21.9
108,서울,2022-06-22 04:38,21.9
108,서울,2022-06-22 04:39,21.9
108,서울,2022-06-22 04:40,21.9
108,서울,2022-06-22 04:41,21.9
108,서울,2022-06-22 04:42,21.9
108,서울,2022-06-22 04:43,21.9
108,서울,2022-06-22 04:44,21.9
108,서울,2022-06-22 04:45,21.9
108,서울,2022-06-22 04:46,21.9
108,서울,2022-06-22 04:47,21.9
108,서울,2022-06-22 04:48,21.9
108,서울,2022-06-22 04:49,21.9
108,서울,2022-06-22 04:50,21.9
108,서울,2022-06-22 04:51,21.9
108,서울,2022-06-22 04:52,22
108,서울,2022-06-22 04:53,21.9
108,서울,2022-06-22 04:54,22
108,서울,2022-06-22 04:55,22
108,서울,2022-06-22 04:56,22
108,서울,2022-06-22 04:57,22
108,서울,2022-06-22 04:58,22
108,서울,2022-06-22 04:59,22
108,서울,2022-06-22 05:00,22
108,서울,2022-06-22 05:01,22
108,서울,2022-06-22 05:02,22
108,서울,2022-06-22 05:03,22
108,서울,2022-06-22 05:04,22
108,서울,2022-06-22 05:05,22
108,서울,2022-06-22 05:06,22
108,서울,2022-06-22 05:07,22
108,서울,2022-06-22 05:08,22
108,서울,2022-06-22 05:09,22
108,서울,2022-06-22 05:10,22
108,서울,2022-06-22 05:11,22
108,서울,2022-06-22 05:12,22
108,서울,2022-06-22 05:13,22
108,서울,2022-06-22 05:14,22
108,서울,2022-06-22 05:15,22
108,서울,2022-06-22 05:16,22
108,서울,2022-06-22 05:17,22
108,서울,2022-06-22 05:18,22
108,서울,2022-06-22 05:19,22
108,서울,2022-06-22 05:20,22
108,서울,2022-06-22 05:21,22
108,서울,2022-06-22 05:22,22
108,서울,2022-06-22 05:23,22
108,서울,2022-06-22 05:24,22
108,서울,2022-06-22 05:25,22
108,서울,2022-06-22 05:26,22
108,서울,2022-06-22 05:27,22
108,서울,2022-06-22 05:28,22
108,서울,2022-06-22 05:29,22
108,서울,2022-06-22 05:30,22
108,서울,2022-06-22 05:31,22
108,서울,2022-06-22 05:32,22
108,서울,2022-06-22 05:33,22
108,서울,2022-06-22 05:34,22
108,서울,2022-06-22 05:35,22
108,서울,2022-06-22 05:36,22
108,서울,2022-06-22 05:37,22
108,서울,2022-06-22 05:38,22
108,서울,2022-06-22 05:39,22
108,서울,2022-06-22 05:40,22
108,서울,2022-06-22 05:41,22.1
108,서울,2022-06-22 05:42,22.1
108,서울,2022-06-22 05:43,22.1
108,서울,2022-06-22 05:44,22.1
108,서울,2022-06-22 05:45,22.1
108,서울,2022-06-22 05:46,22.1
108,서울,2022-06-22 05:47,22.1
108,서울,2022-06-22 05:48,22.1
108,서울,2022-06-22 05:49,22.1
108,서울,2022-06-22 05:50,22.1
108,서울,2022-06-22 05:51,22.1
108,서울,2022-06-22 05:52,22.1
108,서울,2022-06-22 05:53,22.1
108,서울,2022-06-22 05:54,22.1
108,서울,2022-06-22 05:55,22.1
108,서울,2022-06-22 05:56,22.1
108,서울,2022-06-22 05:57,22.1
108,서울,2022-06-22 05:58,22.1
108,서울,2022-06-22 05:59,22.1
108,서울,2022-06-22 06:00,22.2
108,서울,2022-06-22 06:01,22.2
108,서울,2022-06-22 06:02,22.2
108,서울,2022-06-22 06:03,22.2
108,서울,2022-06-22 06:04,22.2
108,서울,2022-06-22 06:05,22.2
108,서울,2022-06-22 06:06,22.2
108,서울,2022-06-22 06:07,22.2
108,서울,2022-06-22 06:08,22.2
108,서울,2022-06-22 06:09,22.2
108,서울,2022-06-22 06:10,22.2
108,서울,2022-06-22 06:11,22.2
108,서울,2022-06-22 06:12,22.2
108,서울,2022-06-22 06:13,22.2
108,서울,2022-06-22 06:14,22.2
108,서울,2022-06-22 06:15,22.3
108,서울,2022-06-22 06:16,22.3
108,서울,2022-06-22 06:17,22.3
108,서울,2022-06-22 06:18,22.3
108,서울,2022-06-22 06:19,22.3
108,서울,2022-06-22 06:20,22.3
108,서울,2022-06-22 06:21,22.3
108,서울,2022-06-22 06:22,22.3
108,서울,2022-06-22 06:23,22.3
108,서울,2022-06-22 06:24,22.3
108,서울,2022-06-22 06:25,22.3
108,서울,2022-06-22 06:26,22.3
108,서울,2022-06-22 06:27,22.3
108,서울,2022-06-22 06:28,22.4
108,서울,2022-06-22 06:29,22.4
108,서울,2022-06-22 06:30,22.4
108,서울,2022-06-22 06:31,22.4
108,서울,2022-06-22 06:32,22.4
108,서울,2022-06-22 06:33,22.4
108,서울,2022-06-22 06:34,22.4
108,서울,2022-06-22 06:35,22.4
108,서울,2022-06-22 06:36,22.4
108,서울,2022-06-22 06:37,22.4
108,서울,2022-06-22 06:38,22.4
108,서울,2022-06-22 06:39,22.4
108,서울,2022-06-22 06:40,22.4
108,서울,2022-06-22 06:41,22.4
108,서울,2022-06-22 06:42,22.5
108,서울,2022-06-22 06:43,22.5
108,서울,2022-06-22 06:44,22.5
108,서울,2022-06-22 06:45,22.5
108,서울,2022-06-22 06:46,22.5
108,서울,2022-06-22 06:47,22.5
108,서울,2022-06-22 06:48,22.5
108,서울,2022-06-22 06:49,22.5
108,서울,2022-06-22 06:50,22.5
108,서울,2022-06-22 06:51,22.5
108,서울,2022-06-22 06:52,22.5
108,서울,2022-06-22 06:53,22.5
108,서울,2022-06-22 06:54,22.5
108,서울,2022-06-22 06:55,22.5
108,서울,2022-06-22 06:56,22.6
108,서울,2022-06-22 06:57,22.6
108,서울,2022-06-22 06:58,22.6
108,서울,2022-06-22 06:59,22.6
108,서울,2022-06-22 07:00,22.6
108,서울,2022-06-22 07:01,22.6
108,서울,2022-06-22 07:02,22.6
108,서울,2022-06-22 07:03,22.6
108,서울,2022-06-22 07:04,22.6
108,서울,2022-06-22 07:05,22.6
108,서울,2022-06-22 07:06,22.6
108,서울,2022-06-22 07:07,22.6
108,서울,2022-06-22 07:08,22.6
108,서울,2022-06-22 07:09,22.6
108,서울,2022-06-22 07:10,22.6
108,서울,2022-06-22 07:11,22.6
108,서울,2022-06-22 07:12,22.6
108,서울,2022-06-22 07:13,22.7
108,서울,2022-06-22 07:14,22.7
108,서울,2022-06-22 07:15,22.7
108,서울,2022-06-22 07:16,22.7
108,서울,2022-06-22 07:17,22.7
108,서울,2022-06-22 07:18,22.7
108,서울,2022-06-22 07:19,22.7
108,서울,2022-06-22 07:20,22.7
108,서울,2022-06-22 07:21,22.7
108,서울,2022-06-22 07:22,22.7
108,서울,2022-06-22 07:23,22.7
108,서울,2022-06-22 07:24,22.7
108,서울,2022-06-22 07:25,22.7
108,서울,2022-06-22 07:26,22.7
108,서울,2022-06-22 07:27,22.7
108,서울,2022-06-22 07:28,22.8
108,서울,2022-06-22 07:29,22.8
108,서울,2022-06-22 07:30,22.8
108,서울,2022-06-22 07:31,22.8
108,서울,2022-06-22 07:32,22.8
108,서울,2022-06-22 07:33,22.8
108,서울,2022-06-22 07:34,22.8
108,서울,2022-06-22 07:35,22.8
108,서울,2022-06-22 07:36,22.8
108,서울,2022-06-22 07:37,22.8
108,서울,2022-06-22 07:38,22.8
108,서울,2022-06-22 07:39,22.8
108,서울,2022-06-22 07:40,22.8
108,서울,2022-06-22 07:41,22.8
108,서울,2022-06-22 07:42,22.8
108,서울,2022-06-22 07:43,22.8
108,서울,2022-06-22 07:44,22.8
108,서울,2022-06-22 07:45,22.8
108,서울,2022-06-22 07:46,22.9
108,서울,2022-06-22 07:47,22.9
108,서울,2022-06-22 07:48,22.9
108,서울,2022-06-22 07:49,22.9
108,서울,2022-06-22 07:50,22.9
108,서울,2022-06-22 07:51,22.9
108,서울,2022-06-22 07:52,22.9
108,서울,2022-06-22 07:53,22.9
108,서울,2022-06-22 07:54,22.9
108,서울,2022-06-22 07:55,22.9
108,서울,2022-06-22 07:56,22.9
108,서울,2022-06-22 07:57,23
108,서울,2022-06-22 07:58,23
108,서울,2022-06-22 07:59,23
108,서울,2022-06-22 08:00,23
108,서울,2022-06-22 08:01,23
108,서울,2022-06-22 08:02,23
108,서울,2022-06-22 08:03,23
108,서울,2022-06-22 08:04,23
108,서울,2022-06-22 08:05,23
108,서울,2022-06-22 08:06,23
108,서울,2022-06-22 08:07,23
108,서울,2022-06-22 08:08,23.1
108,서울,2022-06-22 08:09,23.1
108,서울,2022-06-22 08:10,23.1
108,서울,2022-06-22 08:11,23.1
108,서울,2022-06-22 08:12,23.1
108,서울,2022-06-22 08:13,23.1
108,서울,2022-06-22 08:14,23.1
108,서울,2022-06-22 08:15,23.1
108,서울,2022-06-22 08:16,23.1
108,서울,2022-06-22 08:17,23.1
108,서울,2022-06-22 08:18,23.1
108,서울,2022-06-22 08:19,23.1
108,서울,2022-06-22 08:20,23.1
108,서울,2022-06-22 08:21,23.1
108,서울,2022-06-22 08:22,23.1
108,서울,2022-06-22 08:23,23.1
108,서울,2022-06-22 08:24,23.1
108,서울,2022-06-22 08:25,23.1
108,서울,2022-06-22 08:26,23.1
108,서울,2022-06-22 08:27,23.1
108,서울,2022-06-22 08:28,23.2
108,서울,2022-06-22 08:29,23.2
108,서울,2022-06-22 08:30,23.2
108,서울,2022-06-22 08:31,23.2
108,서울,2022-06-22 08:32,23.2
108,서울,2022-06-22 08:33,23.2
108,서울,2022-06-22 08:34,23.2
108,서울,2022-06-22 08:35,23.3
108,서울,2022-06-22 08:36,23.3
108,서울,2022-06-22 08:37,23.3
108,서울,2022-06-22 08:38,23.3
108,서울,2022-06-22 08:39,23.3
108,서울,2022-06-22 08:40,23.3
108,서울,2022-06-22 08:41,23.3
108,서울,2022-06-22 08:42,23.3
108,서울,2022-06-22 08:43,23.3
108,서울,2022-06-22 08:44,23.3
108,서울,2022-06-22 08:45,23.3
108,서울,2022-06-22 08:46,23.4
108,서울,2022-06-22 08:47,23.4
108,서울,2022-06-22 08:48,23.4
108,서울,2022-06-22 08:49,23.4
108,서울,2022-06-22 08:50,23.5
108,서울,2022-06-22 08:51,23.5
108,서울,2022-06-22 08:52,23.6
108,서울,2022-06-22 08:53,23.6
108,서울,2022-06-22 08:54,23.6
108,서울,2022-06-22 08:55,23.7
108,서울,2022-06-22 08:56,23.7
108,서울,2022-06-22 08:57,23.7
108,서울,2022-06-22 08:58,23.8
108,서울,2022-06-22 08:59,23.8
108,서울,2022-06-22 09:00,23.9
108,서울,2022-06-22 09:01,23.8
108,서울,2022-06-22 09:02,23.9
108,서울,2022-06-22 09:03,23.9
108,서울,2022-06-22 09:04,23.9
108,서울,2022-06-22 09:05,24
108,서울,2022-06-22 09:06,24
108,서울,2022-06-22 09:07,24
108,서울,2022-06-22 09:08,24.1
108,서울,2022-06-22 09:09,24.1
108,서울,2022-06-22 09:10,24.2
108,서울,2022-06-22 09:11,24.2
108,서울,2022-06-22 09:12,24.3
108,서울,2022-06-22 09:13,24.3
108,서울,2022-06-22 09:14,24.3
108,서울,2022-06-22 09:15,24.4
108,서울,2022-06-22 09:16,24.4
108,서울,2022-06-22 09:17,24.5
108,서울,2022-06-22 09:18,24.6
108,서울,2022-06-22 09:19,24.6
108,서울,2022-06-22 09:20,24.7
108,서울,2022-06-22 09:21,24.7
108,서울,2022-06-22 09:22,24.7
108,서울,2022-06-22 09:23,24.8
108,서울,2022-06-22 09:24,24.8
108,서울,2022-06-22 09:25,24.8
108,서울,2022-06-22 09:26,24.9
108,서울,2022-06-22 09:27,24.9
108,서울,2022-06-22 09:28,25
108,서울,2022-06-22 09:29,25
108,서울,2022-06-22 09:30,25
108,서울,2022-06-22 09:31,25
108,서울,2022-06-22 09:32,25.1
108,서울,2022-06-22 09:33,25.1
108,서울,2022-06-22 09:34,25.1
108,서울,2022-06-22 09:35,25.1
108,서울,2022-06-22 09:36,25.2
108,서울,2022-06-22 09:37,25.2
108,서울,2022-06-22 09:38,25.2
108,서울,2022-06-22 09:39,25.3
108,서울,2022-06-22 09:40,25.3
108,서울,2022-06-22 09:41,25.3
108,서울,2022-06-22 09:42,25.4
108,서울,2022-06-22 09:43,25.4
108,서울,2022-06-22 09:44,25.4
108,서울,2022-06-22 09:45,25.4
108,서울,2022-06-22 09:46,25.5
108,서울,2022-06-22 09:47,25.5
108,서울,2022-06-22 09:48,25.5
108,서울,2022-06-22 09:49,25.6
108,서울,2022-06-22 09:50,25.7
108,서울,2022-06-22 09:51,25.7
108,서울,2022-06-22 09:52,25.8
108,서울,2022-06-22 09:53,25.8
108,서울,2022-06-22 09:54,25.8
108,서울,2022-06-22 09:55,25.8
108,서울,2022-06-22 09:56,25.9
108,서울,2022-06-22 09:57,25.9
108,서울,2022-06-22 09:58,25.9
108,서울,2022-06-22 09:59,25.9
108,서울,2022-06-22 10:00,26
108,서울,2022-06-22 10:01,26
108,서울,2022-06-22 10:02,26
108,서울,2022-06-22 10:03,26
108,서울,2022-06-22 10:04,26
108,서울,2022-06-22 10:05,26.1
108,서울,2022-06-22 10:06,26.1
108,서울,2022-06-22 10:07,26.1
108,서울,2022-06-22 10:08,26.1
108,서울,2022-06-22 10:09,26.2
108,서울,2022-06-22 10:10,26.2
108,서울,2022-06-22 10:11,26.2
108,서울,2022-06-22 10:12,26.2
108,서울,2022-06-22 10:13,26.3
108,서울,2022-06-22 10:14,26.3
108,서울,2022-06-22 10:15,26.3
108,서울,2022-06-22 10:16,26.3
108,서울,2022-06-22 10:17,26.4
108,서울,2022-06-22 10:18,26.5
108,서울,2022-06-22 10:19,26.4
108,서울,2022-06-22 10:20,26.4
108,서울,2022-06-22 10:21,26.5
108,서울,2022-06-22 10:22,26.5
108,서울,2022-06-22 10:23,26.5
108,서울,2022-06-22 10:24,26.5
108,서울,2022-06-22 10:25,26.5
108,서울,2022-06-22 10:26,26.5
108,서울,2022-06-22 10:27,26.5
108,서울,2022-06-22 10:28,26.4
108,서울,2022-06-22 10:29,26.4
108,서울,2022-06-22 10:30,26.5
108,서울,2022-06-22 10:31,26.5
108,서울,2022-06-22 10:32,26.5
108,서울,2022-06-22 10:33,26.5
108,서울,2022-06-22 10:34,26.5
108,서울,2022-06-22 10:35,26.5
108,서울,2022-06-22 10:36,26.6
108,서울,2022-06-22 10:37,26.6
108,서울,2022-06-22 10:38,26.5
108,서울,2022-06-22 10:39,26.6
108,서울,2022-06-22 10:40,26.7
108,서울,2022-06-22 10:41,26.7
108,서울,2022-06-22 10:42,26.7
108,서울,2022-06-22 10:43,26.8
108,서울,2022-06-22 10:44,26.8
108,서울,2022-06-22 10:45,26.8
108,서울,2022-06-22 10:46,26.7
108,서울,2022-06-22 10:47,26.8
108,서울,2022-06-22 10:48,26.8
108,서울,2022-06-22 10:49,26.9
108,서울,2022-06-22 10:50,26.9
108,서울,2022-06-22 10:51,27
108,서울,2022-06-22 10:52,27.1
108,서울,2022-06-22 10:53,27.1
108,서울,2022-06-22 10:54,27.1
108,서울,2022-06-22 10:55,27.2
108,서울,2022-06-22 10:56,27.2
108,서울,2022-06-22 10:57,27.2
108,서울,2022-06-22 10:58,27.3
108,서울,2022-06-22 10:59,27.3
108,서울,2022-06-22 11:00,27.3
108,서울,2022-06-22 11:01,27.3
108,서울,2022-06-22 11:02,27.4
108,서울,2022-06-22 11:03,27.4
108,서울,2022-06-22 11:04,27.4
108,서울,2022-06-22 11:05,27.4
108,서울,2022-06-22 11:06,27.5
108,서울,2022-06-22 11:07,27.5
108,서울,2022-06-22 11:08,27.5
108,서울,2022-06-22 11:09,27.5
108,서울,2022-06-22 11:10,27.6
108,서울,2022-06-22 11:11,27.6
108,서울,2022-06-22 11:12,27.6
108,서울,2022-06-22 11:13,27.7
108,서울,2022-06-22 11:14,27.7
108,서울,2022-06-22 11:15,27.7
108,서울,2022-06-22 11:16,27.7
108,서울,2022-06-22 11:17,27.8
108,서울,2022-06-22 11:18,27.8
108,서울,2022-06-22 11:19,27.8
108,서울,2022-06-22 11:20,27.8
108,서울,2022-06-22 11:21,27.8
108,서울,2022-06-22 11:22,27.8
108,서울,2022-06-22 11:23,27.7
108,서울,2022-06-22 11:24,27.7
108,서울,2022-06-22 11:25,27.7
108,서울,2022-06-22 11:26,27.7
108,서울,2022-06-22 11:27,27.8
108,서울,2022-06-22 11:28,27.8
108,서울,2022-06-22 11:29,27.8
108,서울,2022-06-22 11:30,27.9
108,서울,2022-06-22 11:31,27.9
108,서울,2022-06-22 11:32,28
108,서울,2022-06-22 11:33,28
108,서울,2022-06-22 11:34,28.1
108,서울,2022-06-22 11:35,28.1
108,서울,2022-06-22 11:36,28.1
108,서울,2022-06-22 11:37,28
108,서울,2022-06-22 11:38,28
108,서울,2022-06-22 11:39,28
108,서울,2022-06-22 11:40,28.1
108,서울,2022-06-22 11:41,28.2
108,서울,2022-06-22 11:42,28.2
108,서울,2022-06-22 11:43,28.2
108,서울,2022-06-22 11:44,28.2
108,서울,2022-06-22 11:45,28.2
108,서울,2022-06-22 11:46,28.3
108,서울,2022-06-22 11:47,28.4
108,서울,2022-06-22 11:48,28.4
108,서울,2022-06-22 11:49,28.4
108,서울,2022-06-22 11:50,28.4
108,서울,2022-06-22 11:51,28.4
