지점,지점명,일시,기온(°C)
108,서울,2022-06-25 01:21,21.7
108,서울,2022-06-25 01:22,21.7
108,서울,2022-06-25 01:23,21.7
108,서울,2022-06-25 01:24,21.7
108,서울,2022-06-25 01:25,21.7
108,서울,2022-06-25 01:26,21.7
108,서울,2022-06-25 01:27,21.7
108,서울,2022-06-25 01:28,21.7
108,서울,2022-06-25 01:29,21.7
108,서울,2022-06-25 01:30,21.7
108,서울,2022-06-25 01:31,21.7
108,서울,2022-06-25 01:32,21.7
108,서울,2022-06-25 01:33,21.7
108,서울,2022-06-25 01:34,21.7
108,서울,2022-06-25 01:35,21.7
108,서울,2022-06-25 01:36,21.7
108,서울,2022-06-25 01:37,21.7
108,서울,2022-06-25 01:38,21.7
108,서울,2022-06-25 01:39,21.7
108,서울,2022-06-25 01:40,21.7
108,서울,2022-06-25 01:41,21.7
108,서울,2022-06-25 01:42,21.7
108,서울,2022-06-25 01:43,21.7
108,서울,2022-06-25 01:44,21.7
108,서울,2022-06-25 01:45,21.7
108,서울,2022-06-25 01:46,21.7
108,서울,2022-06-25 01:47,21.7
108,서울,2022-06-25 01:48,21.7
108,서울,2022-06-25 01:49,21.7
108,서울,2022-06-25 01:50,21.7
108,서울,2022-06-25 01:51,21.6
108,서울,2022-06-25 01:52,21.6
108,서울,2022-06-25 01:53,21.6
108,서울,2022-06-25 01:54,21.6
108,서울,2022-06-25 01:55,21.6
108,서울,2022-06-25 01:56,21.7
108,서울,2022-06-25 01:57,21.7
108,서울,2022-06-25 01:58,21.6
108,서울,2022-06-25 01:59,21.7
108,서울,2022-06-25 02:00,21.6
108,서울,2022-06-25 02:01,21.6
108,서울,2022-06-25 02:02,21.6
108,서울,2022-06-25 02:03,21.6
108,서울,2022-06-25 02:04,21.6
108,서울,2022-06-25 02:05,21.6
108,서울,2022-06-25 02:06,21.6
108,서울,2022-06-25 02:07,21.6
108,서울,2022-06-25 02:08,21.6
108,서울,2022-06-25 02:09,21.6
108,서울,2022-06-25 02:10,21.6
108,서울,2022-06-25 02:11,21.6
108,서울,2022-06-25 02:12,21.6
108,서울,2022-06-25 02:13,21.6
108,서울,2022-06-25 02:14,21.6
108,서울,2022-06-25 02:15,21.6
108,서울,2022-06-25 02:16,21.6
108,서울,2022-06-25 02:17,21.6
108,서울,2022-06-25 02:18,21.6
108,서울,2022-06-25 02:19,21.6
108,서울,2022-06-25 02:20,21.6
108,서울,2022-06-25 02:21,21.5
108,서울,2022-06-25 02:22,21.5
108,서울,2022-06-25 02:23,21.5
108,서울,2022-06-25 02:24,21.5
108,서울,2022-06-25 02:25,21.5
108,서울,2022-06-25 02:26,21.5
108,서울,2022-06-25 02:27,21.5
108,서울,2022-06-25 02:28,21.5
108,서울,2022-06-25 02:29,21.5
108,서울,2022-06-25 02:30,21.5
108,서울,2022-06-25 02:31,21.5
108,서울,2022-06-25 02:32,21.5
108,서울,2022-06-25 02:33,21.5
108,서울,2022-06-25 02:34,21.5
108,서울,2022-06-25 02:35,21.5
108,서울,2022-06-25 02:36,21.5
108,서울,2022-06-25 02:37,21.5
108,서울,2022-06-25 02:38,21.5
108,서울,2022-06-25 02:39,21.5
108,서울,2022-06-25 02:40,21.5
108,서울,2022-06-25 02:41,21.5
108,서울,2022-06-25 02:42,21.5
108,서울,2022-06-25 02:43,21.5
108,서울,2022-06-25 02:44,21.5
108,서울,2022-06-25 02:45,21.5
108,서울,2022-06-25 02:46,21.5
108,서울,2022-06-25 02:47,21.5
108,서울,2022-06-25 02:48,21.5
108,서울,2022-06-25 02:49,21.5
108,서울,2022-06-25 02:50,21.5
108,서울,2022-06-25 02:51,21.5
108,서울,2022-06-25 02:52,21.5
108,서울,2022-06-25 02:53,21.5
108,서울,2022-06-25 02:54,21.5
108,서울,2022-06-25 02:55,21.5
108,서울,2022-06-25 02:56,21.5
108,서울,2022-06-25 02:57,21.5
108,서울,2022-06-25 02:58,21.5
108,서울,2022-06-25 02:59,21.5
108,서울,2022-06-25 03:00,21.5
108,서울,2022-06-25 03:01,21.5
108,서울,2022-06-25 03:02,21.5
108,서울,2022-06-25 03:03,21.5
108,서울,2022-06-25 03:04,21.5
108,서울,2022-06-25 03:05,21.5
108,서울,2022-06-25 03:06,21.5
108,서울,2022-06-25 03:07,21.5
108,서울,2022-06-25 03:08,21.5
108,서울,2022-06-25 03:09,21.5
108,서울,2022-06-25 03:10,21.5
108,서울,2022-06-25 03:11,21.5
108,서울,2022-06-25 03:12,21.5
108,서울,2022-06-25 03:13,21.5
108,서울,2022-06-25 03:14,21.5
108,서울,2022-06-25 03:15,21.5
108,서울,2022-06-25 03:16,21.5
108,서울,2022-06-25 03:17,21.5
108,서울,2022-06-25 03:18,21.5
108,서울,2022-06-25 03:19,21.5
108,서울,2022-06-25 03:20,21.5
108,서울,2022-06-25 03:21,21.5
108,서울,2022-06-25 03:22,21.5
108,서울,2022-06-25 03:23,21.5
108,서울,2022-06-25 03:24,21.5
108,서울,2022-06-25 03:25,21.5
108,서울,2022-06-25 03:26,21.5
108,서울,2022-06-25 03:27,21.5
108,서울,2022-06-25 03:28,21.5
108,서울,2022-06-25 03:29,21.5
108,서울,2022-06-25 03:30,21.5
108,서울,2022-06-25 03:31,21.5
108,서울,2022-06-25 03:32,21.5
108,서울,2022-06-25 03:33,21.5
108,서울,2022-06-25 03:34,21.5
108,서울,2022-06-25 03:35,21.5
108,서울,2022-06-25 03:36,21.5
108,서울,2022-06-25 03:37,21.5
108,서울,2022-06-25 03:38,21.5
108,서울,2022-06-25 03:39,21.5
108,서울,2022-06-25 03:40,21.5
108,서울,2022-06-25 03:41,21.5
108,서울,2022-06-25 03:42,21.5
108,서울,2022-06-25 03:43,21.5
108,서울,2022-06-25 03:44,21.5
108,서울,2022-06-25 03:45,21.5
108,서울,2022-06-25 03:46,21.5
108,서울,2022-06-25 03:47,21.5
108,서울,2022-06-25 03:48,21.5
108,서울,2022-06-25 03:49,21.5
108,서울,2022-06-25 03:50,21.5
108,서울,2022-06-25 03:51,21.5
108,서울,2022-06-25 03:52,21.5
108,서울,2022-06-25 03:53,21.5
108,서울,2022-06-25 03:54,21.5
108,서울,2022-06-25 03:55,21.5
108,서울,2022-06-25 03:56,21.5
108,서울,2022-06-25 03:57,21.5
108,서울,2022-06-25 03:58,21.6
108,서울,2022-06-25 03:59,21.6
108,서울,2022-06-25 04:00,21.5
108,서울,2022-06-25 04:01,21.6
108,서울,2022-06-25 04:02,21.6
108,서울,2022-06-25 04:03,21.6
108,서울,2022-06-25 04:04,21.6
108,서울,2022-06-25 04:05,21.5
108,서울,2022-06-25 04:06,21.5
108,서울,2022-06-25 04:07,21.5
108,서울,2022-06-25 04:08,21.5
108,서울,2022-06-25 04:09,21.5
108,서울,2022-06-25 04:10,21.6
108,서울,2022-06-25 04:11,21.6
108,서울,2022-06-25 04:12,21.6
108,서울,2022-06-25 04:13,21.6
108,서울,2022-06-25 04:14,21.6
108,서울,2022-06-25 04:15,21.5
108,서울,2022-06-25 04:16,21.6
108,서울,2022-06-25 04:17,21.5
108,서울,2022-06-25 04:18,21.5
108,서울,2022-06-25 04:19,21.5
108,서울,2022-06-25 04:20,21.5
108,서울,2022-06-25 04:21,21.5
108,서울,2022-06-25 04:22,21.5
108,서울,2022-06-25 04:23,21.5
108,서울,2022-06-25 04:24,21.5
108,서울,2022-06-25 04:25,21.5
108,서울,2022-06-25 04:26,21.5
108,서울,2022-06-25 04:27,21.5
108,서울,2022-06-25 04:28,21.5
108,서울,2022-06-25 04:29,21.5
108,서울,2022-06-25 04:30,21.5
108,서울,2022-06-25 04:31,21.5
108,서울,2022-06-25 04:32,21.5
108,서울,2022-06-25 04:33,21.5
108,서울,2022-06-25 04:34,21.5
108,서울,2022-06-25 04:35,21.5
108,서울,2022-06-25 04:36,21.5
108,서울,2022-06-25 04:37,21.5
108,서울,2022-06-25 04:38,21.5
108,서울,2022-06-25 04:39,21.5
108,서울,2022-06-25 04:40,21.5
108,서울,2022-06-25 04:41,21.5
108,서울,2022-06-25 04:42,21.5
108,서울,2022-06-25 04:43,21.5
108,서울,2022-06-25 04:44,21.5
108,서울,2022-06-25 04:45,21.5
108,서울,2022-06-25 04:46,21.5
108,서울,2022-06-25 04:47,21.5
108,서울,2022-06-25 04:48,21.5
108,서울,2022-06-25 04:49,21.5
108,서울,2022-06-25 04:50,21.5
108,서울,2022-06-25 04:51,21.5
108,서울,2022-06-25 04:52,21.5
108,서울,2022-06-25 04:53,21.5
108,서울,2022-06-25 04:54,21.5
108,서울,2022-06-25 04:55,21.5
108,서울,2022-06-25 04:56,21.5
108,서울,2022-06-25 04:57,21.5
108,서울,2022-06-25 04:58,21.5
108,서울,2022-06-25 04:59,21.5
108,서울,2022-06-25 05:00,21.5
108,서울,2022-06-25 05:01,21.5
108,서울,2022-06-25 05:02,21.5
108,서울,2022-06-25 05:03,21.5
108,서울,2022-06-25 05:04,21.6
108,서울,2022-06-25 05:05,21.6
108,서울,2022-06-25 05:06,21.6
108,서울,2022-06-25 05:07,21.6
108,서울,2022-06-25 05:08,21.6
108,서울,2022-06-25 05:09,21.6
108,서울,2022-06-25 05:10,21.6
108,서울,2022-06-25 05:11,21.6
108,서울,2022-06-25 05:12,21.6
108,서울,2022-06-25 05:13,21.6
108,서울,2022-06-25 05:14,21.6
108,서울,2022-06-25 05:15,21.6
108,서울,2022-06-25 05:16,21.6
108,서울,2022-06-25 05:17,21.6
108,서울,2022-06-25 05:18,21.6
108,서울,2022-06-25 05:19,21.6
108,서울,2022-06-25 05:20,21.6
108,서울,2022-06-25 05:21,21.6
108,서울,2022-06-25 05:22,21.6
108,서울,2022-06-25 05:23,21.6
108,서울,2022-06-25 05:24,21.6
108,서울,2022-06-25 05:25,21.6
108,서울,2022-06-25 05:26,21.6
108,서울,2022-06-25 05:27,21.6
108,서울,2022-06-25 05:28,21.6
108,서울,2022-06-25 05:29,21.6
108,서울,2022-06-25 05:30,21.6
108,서울,2022-06-25 05:31,21.6
108,서울,2022-06-25 05:32,21.6
108,서울,2022-06-25 05:33,21.6
108,서울,2022-06-25 05:34,21.6
108,서울,2022-06-25 05:35,21.7
108,서울,2022-06-25 05:36,21.7
108,서울,2022-06-25 05:37,21.7
108,서울,2022-06-25 05:38,21.7
108,서울,2022-06-25 05:39,21.6
108,서울,2022-06-25 05:40,21.7
108,서울,2022-06-25 05:41,21.7
108,서울,2022-06-25 05:42,21.7
108,서울,2022-06-25 05:43,21.7
108,서울,2022-06-25 05:44,21.7
108,서울,2022-06-25 05:45,21.7
108,서울,2022-06-25 05:46,21.7
108,서울,2022-06-25 05:47,21.7
108,서울,2022-06-25 05:48,21.7
108,서울,2022-06-25 05:49,21.7
108,서울,2022-06-25 05:50,21.7
108,서울,2022-06-25 05:51,21.7
108,서울,2022-06-25 05:52,21.7
108,서울,2022-06-25 05:53,21.7
108,서울,2022-06-25 05:54,21.7
108,서울,2022-06-25 05:55,21.7
108,서울,2022-06-25 05:56,21.7
108,서울,2022-06-25 05:57,21.8
108,서울,2022-06-25 05:58,21.7
108,서울,2022-06-25 05:59,21.7
108,서울,2022-06-25 06:00,21.8
108,서울,2022-06-25 06:01,21.8
108,서울,2022-06-25 06:02,21.8
108,서울,2022-06-25 06:03,21.8
108,서울,2022-06-25 06:04,21.8
108,서울,2022-06-25 06:05,21.8
108,서울,2022-06-25 06:06,21.8
108,서울,2022-06-25 06:07,21.8
108,서울,2022-06-25 06:08,21.8
108,서울,2022-06-25 06:09,21.8
108,서울,2022-06-25 06:10,21.8
108,서울,2022-06-25 06:11,21.8
108,서울,2022-06-25 06:12,21.8
108,서울,2022-06-25 06:13,21.8
108,서울,2022-06-25 06:14,21.8
108,서울,2022-06-25 06:15,21.8
108,서울,2022-06-25 06:16,21.9
108,서울,2022-06-25 06:17,21.9
108,서울,2022-06-25 06:18,21.9
108,서울,2022-06-25 06:19,21.9
108,서울,2022-06-25 06:20,21.9
108,서울,2022-06-25 06:21,21.9
108,서울,2022-06-25 06:22,21.9
108,서울,2022-06-25 06:23,21.9
108,서울,2022-06-25 06:24,21.9
108,서울,2022-06-25 06:25,21.9
108,서울,2022-06-25 06:26,21.9
108,서울,2022-06-25 06:27,21.9
108,서울,2022-06-25 06:28,21.9
108,서울,2022-06-25 06:29,21.9
108,서울,2022-06-25 06:30,22
108,서울,2022-06-25 06:31,22
108,서울,2022-06-25 06:32,22
108,서울,2022-06-25 06:33,22
108,서울,2022-06-25 06:34,22
108,서울,2022-06-25 06:35,22
108,서울,2022-06-25 06:36,22
108,서울,2022-06-25 06:37,22
108,서울,2022-06-25 06:38,22
108,서울,2022-06-25 06:39,22
108,서울,2022-06-25 06:40,22
108,서울,2022-06-25 06:41,22
108,서울,2022-06-25 06:42,22
108,서울,2022-06-25 06:43,22
108,서울,2022-06-25 06:44,22.1
108,서울,2022-06-25 06:45,22.1
108,서울,2022-06-25 06:46,22.1
108,서울,2022-06-25 06:47,22.1
108,서울,2022-06-25 06:48,22.1
108,서울,2022-06-25 06:49,22.1
108,서울,2022-06-25 06:50,22.1
108,서울,2022-06-25 06:51,22.1
108,서울,2022-06-25 06:52,22.1
108,서울,2022-06-25 06:53,22.1
108,서울,2022-06-25 06:54,22.2
108,서울,2022-06-25 06:55,22.2
108,서울,2022-06-25 06:56,22.2
108,서울,2022-06-25 06:57,22.2
108,서울,2022-06-25 06:58,22.2
108,서울,2022-06-25 06:59,22.2
108,서울,2022-06-25 07:00,22.2
108,서울,2022-06-25 07:01,22.2
108,서울,2022-06-25 07:02,22.2
108,서울,2022-06-25 07:03,22.2
108,서울,2022-06-25 07:04,22.3
108,서울,2022-06-25 07:05,22.3
108,서울,2022-06-25 07:06,22.3
108,서울,2022-06-25 07:07,22.3
108,서울,2022-06-25 07:08,22.3
108,서울,2022-06-25 07:09,22.3
108,서울,2022-06-25 07:10,22.3
108,서울,2022-06-25 07:11,22.3
108,서울,2022-06-25 07:12,22.3
108,서울,2022-06-25 07:13,22.4
108,서울,2022-06-25 07:14,22.4
108,서울,2022-06-25 07:15,22.4
108,서울,2022-06-25 07:16,22.4
108,서울,2022-06-25 07:17,22.4
108,서울,2022-06-25 07:18,22.4
108,서울,2022-06-25 07:19,22.4
108,서울,2022-06-25 07:20,22.5
108,서울,2022-06-25 07:21,22.5
108,서울,2022-06-25 07:22,22.5
108,서울,2022-06-25 07:23,22.5
108,서울,2022-06-25 07:24,22.5
108,서울,2022-06-25 07:25,22.5
108,서울,2022-06-25 07:26,22.5
108,서울,2022-06-25 07:27,22.5
108,서울,2022-06-25 07:28,22.6
108,서울,2022-06-25 07:29,22.6
108,서울,2022-06-25 07:30,22.6
108,서울,2022-06-25 07:31,22.6
108,서울,2022-06-25 07:32,22.6
108,서울,2022-06-25 07:33,22.6
108,서울,2022-06-25 07:34,22.6
108,서울,2022-06-25 07:35,22.6
108,서울,2022-06-25 07:36,22.7
108,서울,2022-06-25 07:37,22.7
108,서울,2022-06-25 07:38,22.7
108,서울,2022-06-25 07:39,22.7
108,서울,2022-06-25 07:40,22.7
108,서울,2022-06-25 07:41,22.7
108,서울,2022-06-25 07:42,22.7
108,서울,2022-06-25 07:43,22.8
108,서울,2022-06-25 07:44,22.8
108,서울,2022-06-25 07:45,22.8
108,서울,2022-06-25 07:46,22.8
108,서울,2022-06-25 07:47,22.8
108,서울,2022-06-25 07:48,22.9
108,서울,2022-06-25 07:49,22.9
108,서울,2022-06-25 07:50,22.9
108,서울,2022-06-25 07:51,22.9
108,서울,2022-06-25 07:52,22.9
108,서울,2022-06-25 07:53,22.9
108,서울,2022-06-25 07:54,22.9
108,서울,2022-06-25 07:55,22.9
108,서울,2022-06-25 07:56,22.9
108,서울,2022-06-25 07:57,22.9
108,서울,2022-06-25 07:58,23
108,서울,2022-06-25 07:59,23
108,서울,2022-06-25 08:00,23
108,서울,2022-06-25 08:01,23
108,서울,2022-06-25 08:02,23
108,서울,2022-06-25 08:03,23
108,서울,2022-06-25 08:04,23.1
108,서울,2022-06-25 08:05,23.1
108,서울,2022-06-25 08:06,23.1
108,서울,2022-06-25 08:07,23.1
108,서울,2022-06-25 08:08,23.2
108,서울,2022-06-25 08:09,23.2
108,서울,2022-06-25 08:10,23.2
108,서울,2022-06-25 08:11,23.2
108,서울,2022-06-25 08:12,23.2
108,서울,2022-06-25 08:13,23.2
108,서울,2022-06-25 08:14,23.2
108,서울,2022-06-25 08:15,23.2
108,서울,2022-06-25 08:16,23.3
108,서울,2022-06-25 08:17,23.3
108,서울,2022-06-25 08:18,23.3
108,서울,2022-06-25 08:19,23.3
108,서울,2022-06-25 08:20,23.3
108,서울,2022-06-25 08:21,23.3
108,서울,2022-06-25 08:22,23.4
108,서울,2022-06-25 08:23,23.4
108,서울,2022-06-25 08:24,23.4
108,서울,2022-06-25 08:25,23.4
108,서울,2022-06-25 08:26,23.4
108,서울,2022-06-25 08:27,23.5
108,서울,2022-06-25 08:28,23.5
108,서울,2022-06-25 08:29,23.5
108,서울,2022-06-25 08:30,23.5
108,서울,2022-06-25 08:31,23.6
108,서울,2022-06-25 08:32,23.6
108,서울,2022-06-25 08:33,23.6
108,서울,2022-06-25 08:34,23.7
108,서울,2022-06-25 08:35,23.7
108,서울,2022-06-25 08:36,23.7
108,서울,2022-06-25 08:37,23.7
108,서울,2022-06-25 08:38,23.7
108,서울,2022-06-25 08:39,23.7
108,서울,2022-06-25 08:40,23.7
108,서울,2022-06-25 08:41,23.7
108,서울,2022-06-25 08:42,23.8
108,서울,2022-06-25 08:43,23.8
108,서울,2022-06-25 08:44,23.8
108,서울,2022-06-25 08:45,23.8
108,서울,2022-06-25 08:46,23.8
108,서울,2022-06-25 08:47,23.8
108,서울,2022-06-25 08:48,23.8
108,서울,2022-06-25 08:49,23.8
108,서울,2022-06-25 08:50,23.8
108,서울,2022-06-25 08:51,23.9
108,서울,2022-06-25 08:52,23.9
108,서울,2022-06-25 08:53,23.9
108,서울,2022-06-25 08:54,23.9
108,서울,2022-06-25 08:55,23.9
108,서울,2022-06-25 08:56,24
108,서울,2022-06-25 08:57,24
108,서울,2022-06-25 08:58,24
108,서울,2022-06-25 08:59,24
108,서울,2022-06-25 09:00,24.1
108,서울,2022-06-25 09:01,24.1
108,서울,2022-06-25 09:02,24.1
108,서울,2022-06-25 09:03,24.1
108,서울,2022-06-25 09:04,24.1
108,서울,2022-06-25 09:05,24.2
108,서울,2022-06-25 09:06,24.2
108,서울,2022-06-25 09:07,24.2
108,서울,2022-06-25 09:08,24.2
108,서울,2022-06-25 09:09,24.3
108,서울,2022-06-25 09:10,24.3
108,서울,2022-06-25 09:11,24.3
108,서울,2022-06-25 09:12,24.3
108,서울,2022-06-25 09:13,24.3
108,서울,2022-06-25 09:14,24.4
108,서울,2022-06-25 09:15,24.4
108,서울,2022-06-25 09:16,24.4
108,서울,2022-06-25 09:17,24.4
108,서울,2022-06-25 09:18,24.4
108,서울,2022-06-25 09:19,24.4
108,서울,2022-06-25 09:20,24.4
108,서울,2022-06-25 09:21,24.5
108,서울,2022-06-25 09:22,24.5
108,서울,2022-06-25 09:23,24.5
108,서울,2022-06-25 09:24,24.5
108,서울,2022-06-25 09:25,24.5
108,서울,2022-06-25 09:26,24.5
108,서울,2022-06-25 09:27,24.6
108,서울,2022-06-25 09:28,24.6
108,서울,2022-06-25 09:29,24.6
108,서울,2022-06-25 09:30,24.6
108,서울,2022-06-25 09:31,24.7
108,서울,2022-06-25 09:32,24.7
108,서울,2022-06-25 09:33,24.7
108,서울,2022-06-25 09:34,24.7
108,서울,2022-06-25 09:35,24.8
108,서울,2022-06-25 09:36,24.8
108,서울,2022-06-25 09:37,24.8
108,서울,2022-06-25 09:38,24.8
108,서울,2022-06-25 09:39,24.8
108,서울,2022-06-25 09:40,24.8
108,서울,2022-06-25 09:41,24.8
108,서울,2022-06-25 09:42,24.8
108,서울,2022-06-25 09:43,24.8
108,서울,2022-06-25 09:44,24.8
108,서울,2022-06-25 09:45,24.8
108,서울,2022-06-25 09:46,24.8
108,서울,2022-06-25 09:47,24.8
108,서울,2022-06-25 09:48,24.8
108,서울,2022-06-25 09:49,24.8
108,서울,2022-06-25 09:50,24.8
108,서울,2022-06-25 09:51,24.8
108,서울,2022-06-25 09:52,24.9
108,서울,2022-06-25 09:53,24.9
108,서울,2022-06-25 09:54,24.9
108,서울,2022-06-25 09:55,24.9
108,서울,2022-06-25 09:56,25
108,서울,2022-06-25 09:57,25
108,서울,2022-06-25 09:58,25
108,서울,2022-06-25 09:59,25
108,서울,2022-06-25 10:00,25
108,서울,2022-06-25 10:01,25
108,서울,2022-06-25 10:02,25
108,서울,2022-06-25 10:03,25
108,서울,2022-06-25 10:04,25
108,서울,2022-06-25 10:05,25.1
108,서울,2022-06-25 10:06,25.1
108,서울,2022-06-25 10:07,25.1
108,서울,2022-06-25 10:08,25.1
108,서울,2022-06-25 10:09,25.2
108,서울,2022-06-25 10:10,25.2
108,서울,2022-06-25 10:11,25.2
108,서울,2022-06-25 10:12,25.2
108,서울,2022-06-25 10:13,25.3
108,서울,2022-06-25 10:14,25.3
108,서울,2022-06-25 10:15,25.4
108,서울,2022-06-25 10:16,25.4
108,서울,2022-06-25 10:17,25.4
108,서울,2022-06-25 10:18,25.5
108,서울,2022-06-25 10:19,25.5
108,서울,2022-06-25 10:20,25.5
108,서울,2022-06-25 10:21,25.5
108,서울,2022-06-25 10:22,25.6
108,서울,2022-06-25 10:23,25.6
108,서울,2022-06-25 10:24,25.6
108,서울,2022-06-25 10:25,25.6
108,서울,2022-06-25 10:26,25.7
108,서울,2022-06-25 10:27,25.8
108,서울,2022-06-25 10:28,25.8
108,서울,2022-06-25 10:29,25.8
108,서울,2022-06-25 10:30,25.9
108,서울,2022-06-25 10:31,25.9
108,서울,2022-06-25 10:32,26
108,서울,2022-06-25 10:33,26
108,서울,2022-06-25 10:34,26
108,서울,2022-06-25 10:35,26
108,서울,2022-06-25 10:36,26
108,서울,2022-06-25 10:37,26.1
108,서울,2022-06-25 10:38,26.1
108,서울,2022-06-25 10:39,26.1
108,서울,2022-06-25 10:40,26.2
108,서울,2022-06-25 10:41,26.2
108,서울,2022-06-25 10:42,26.3
108,서울,2022-06-25 10:43,26.3
108,서울,2022-06-25 10:44,26.4
108,서울,2022-06-25 10:45,26.4
108,서울,2022-06-25 10:46,26.4
108,서울,2022-06-25 10:47,26.5
108,서울,2022-06-25 10:48,26.6
108,서울,2022-06-25 10:49,26.6
108,서울,2022-06-25 10:50,26.6
108,서울,2022-06-25 10:51,26.7
108,서울,2022-06-25 10:52,26.8
108,서울,2022-06-25 10:53,26.8
108,서울,2022-06-25 10:54,26.9
108,서울,2022-06-25 10:55,26.9
108,서울,2022-06-25 10:56,27
108,서울,2022-06-25 10:57,27
108,서울,2022-06-25 10:58,27
108,서울,2022-06-25 10:59,27
108,서울,2022-06-25 11:00,27
108,서울,2022-06-25 11:01,27.1
108,서울,2022-06-25 11:02,27.1
108,서울,2022-06-25 11:03,27.2
108,서울,2022-06-25 11:04,27.2
108,서울,2022-06-25 11:05,27.3
108,서울,2022-06-25 11:06,27.3
108,서울,2022-06-25 11:07,27.3
108,서울,2022-06-25 11:08,27.3
108,서울,2022-06-25 11:09,27.3
108,서울,2022-06-25 11:10,27.4
108,서울,2022-06-25 11:11,27.4
108,서울,2022-06-25 11:12,27.5
108,서울,2022-06-25 11:13,27.5
108,서울,2022-06-25 11:14,27.6
108,서울,2022-06-25 11:15,27.6
108,서울,2022-06-25 11:16,27.6
108,서울,2022-06-25 11:17,27.6
108,서울,2022-06-25 11:18,27.6
108,서울,2022-06-25 11:19,27.7
108,서울,2022-06-25 11:20,27.7
108,서울,2022-06-25 11:21,27.7
108,서울,2022-06-25 11:22,27.8
108,서울,2022-06-25 11:23,27.7
108,서울,2022-06-25 11:24,27.7
108,서울,2022-06-25 11:25,27.8
108,서울,2022-06-25 11:26,27.9
108,서울,2022-06-25 11:27,27.9
108,서울,2022-06-25 11:28,27.9
108,서울,2022-06-25 11:29,27.9
108,서울,2022-06-25 11:30,27.9
108,서울,2022-06-25 11:31,27.9
108,서울,2022-06-25 11:32,28
108,서울,2022-06-25 11:33,28
108,서울,2022-06-25 11:34,28
108,서울,2022-06-25 11:35,28.1
108,서울,2022-06-25 11:36,28.1
108,서울,2022-06-25 11:37,28.1
108,서울,2022-06-25 11:38,28.2
108,서울,2022-06-25 11:39,28.3
108,서울,2022-06-25 11:40,28.4
108,서울,2022-06-25 11:41,28.4
108,서울,2022-06-25 11:42,28.4
108,서울,2022-06-25 11:43,28.4
